,Zone,Date,CasesEstimation,ConfirmedCasesWeekLater
1097,Ukraine,2020-03-04,0.06310777017720826,1
1098,Ukraine,2020-03-05,0.10686790605366248,1
1099,Ukraine,2020-03-06,0.13957226963789857,3
1100,Ukraine,2020-03-07,0.1623945436220319,3
1101,Ukraine,2020-03-08,0.25270639813363605,3
1102,Ukraine,2020-03-09,0.3106240605636906,7
1103,Ukraine,2020-03-10,0.32769267912461214,14
1104,Ukraine,2020-03-11,0.43457495330297563,14
1105,Ukraine,2020-03-12,0.4481550974008226,16
1106,Ukraine,2020-03-13,0.8786345162843983,29
1107,Ukraine,2020-03-14,0.9414829128544226,47
1108,Ukraine,2020-03-15,1.189254179060831,73
1109,Ukraine,2020-03-16,1.274861720472689,73
1110,Ukraine,2020-03-17,0.16022192283772524,97
1111,Ukraine,2020-03-18,0.3619128123172181,145
1112,Ukraine,2020-03-19,0.4371505053343003,196
1113,Ukraine,2020-03-20,0.34931466233576763,310
1114,Ukraine,2020-03-21,0.2594301405654403,356
1115,Ukraine,2020-03-22,0.5156596358213372,475
1116,Ukraine,2020-03-23,0.8428179938994109,548
1117,Ukraine,2020-03-24,1.954702564094611,645
1118,Ukraine,2020-03-25,1.5529609606262689,794
1119,Ukraine,2020-03-26,1.6131759920442956,897
1120,Ukraine,2020-03-27,3.0513635457477695,1072
1121,Ukraine,2020-03-28,0.446423437612933,1225
1122,Ukraine,2020-03-29,0.002837557788149279,1308
1123,Ukraine,2020-03-30,0.21128875441927114,1319
1124,Ukraine,2020-03-31,0.19668062952844143,1462
1125,United Kingdom,2020-03-01,0.7009545796638154,482
1126,United Kingdom,2020-03-02,0.8403470127324552,629
1127,United Kingdom,2020-03-03,0.9601030426596117,887
1128,United Kingdom,2020-03-04,1.1997152959210777,1298
1129,United Kingdom,2020-03-05,1.7492268588174025,1787
1130,United Kingdom,2020-03-06,2.6719033244109545,2266
1131,United Kingdom,2020-03-07,3.13752210985648,2630
1132,United Kingdom,2020-03-08,4.2675936477093535,3072
1133,United Kingdom,2020-03-09,4.796895780210921,3684
1134,United Kingdom,2020-03-10,5.144834276066778,4452
1135,United Kingdom,2020-03-11,5.986080373413797,5451
1136,United Kingdom,2020-03-12,7.891277637061626,6506
1137,United Kingdom,2020-03-13,13.040279824942138,7760
1138,United Kingdom,2020-03-14,11.814609458954374,8957
1139,United Kingdom,2020-03-15,16.91851364265473,10333
1140,United Kingdom,2020-03-16,18.543200712705122,12668
1141,United Kingdom,2020-03-17,17.874709128744637,15039
1142,United Kingdom,2020-03-18,17.834096513564553,17732
1143,United Kingdom,2020-03-19,24.174521312695497,20816
1144,United Kingdom,2020-03-20,29.69235369007458,24017
1145,United Kingdom,2020-03-21,19.30522891198459,26839
1146,United Kingdom,2020-03-22,19.918495580209015,29696
1147,United Kingdom,2020-03-23,16.919391925150794,33969
1148,United Kingdom,2020-03-24,14.763130286393569,38484
1149,United Kingdom,2020-03-25,14.688828342019129,43398
1150,United Kingdom,2020-03-26,18.670736184496135,48263
1151,United Kingdom,2020-03-27,19.294437695229227,53178
1152,United Kingdom,2020-03-28,14.897144214044776,57198
1153,United Kingdom,2020-03-29,18.60529733161878,60792
1154,United Kingdom,2020-03-30,17.166285229973763,66067
1155,United Kingdom,2020-03-31,19.268067440260985,71517
