Zone,Date,ConfirmedCasesWeekLater,Origin,NumPassengers,OriginConfirmed,OriginPopulation
Austria,2020-03-09,1018,North Macedonia,134.0,3,2083380
Austria,2020-03-09,1018,Norway,493.78999999999996,205,5421242
Austria,2020-03-09,1018,Poland,495.13,16,37846605
Austria,2020-03-09,1018,Portugal,582.23,30,10196707
Austria,2020-03-09,1018,Romania,658.6099999999999,15,19237682
Austria,2020-03-09,1018,Serbia,355.77,1,8737370
Austria,2020-03-09,1018,Slovakia,103.17999999999999,3,5459643
Austria,2020-03-09,1018,Spain,1717.21,1073,46754783
Austria,2020-03-09,1018,Sweden,167.5,326,10099270
Austria,2020-03-09,1018,Switzerland,1256.92,374,8654618
Austria,2020-03-09,1018,Ukraine,1325.26,1,43733759
Austria,2020-03-09,1018,United Kingdom,2481.0099999999998,629,67886004
Austria,2020-03-10,1332,Albania,207.03,10,2877800
Austria,2020-03-10,1332,Austria,622.43,182,9006400
Austria,2020-03-10,1332,Belgium,556.77,267,11589616
Austria,2020-03-10,1332,Bosnia and Herzegovina,67.0,5,3280815
Austria,2020-03-10,1332,Bulgaria,351.08,4,6948445
Austria,2020-03-10,1332,Croatia,154.76999999999998,14,4105268
Austria,2020-03-10,1332,Czechia,108.53999999999999,41,10708982
Austria,2020-03-10,1332,Denmark,402.0,262,5792203
Austria,2020-03-10,1332,Estonia,207.7,12,1326539
Austria,2020-03-10,1332,Finland,224.45,40,5540718
Austria,2020-03-10,1332,France,1369.4800000000002,1784,65273512
Austria,2020-03-10,1332,Germany,7395.459999999997,1457,83783945
Austria,2020-03-10,1332,Greece,709.53,89,10423056
Austria,2020-03-10,1332,Hungary,130.65,9,9660350
Austria,2020-03-10,1332,Iceland,123.95,69,341250
Austria,2020-03-10,1332,Ireland,201.0,34,4937796
Austria,2020-03-10,1332,Italy,337.01,10149,60461828
Austria,2020-03-10,1332,Kosovo,0,0,1810366
Austria,2020-03-10,1332,Latvia,113.23,8,1886202
Austria,2020-03-10,1332,Luxembourg,198.32,5,625976
Austria,2020-03-10,1332,Malta,100.5,5,441539
Austria,2020-03-10,1332,Moldova,100.5,3,4033963
Austria,2020-03-10,1332,Netherlands,1845.1799999999998,382,17134873
Austria,2020-03-10,1332,North Macedonia,67.0,7,2083380
Austria,2020-03-10,1332,Poland,575.53,22,37846605
Austria,2020-03-10,1332,Portugal,321.6,41,10196707
Austria,2020-03-10,1332,Romania,640.52,25,19237682
Austria,2020-03-10,1332,Serbia,454.25999999999993,5,8737370
Austria,2020-03-10,1332,Slovakia,116.58,7,5459643
Austria,2020-03-10,1332,Slovenia,15.409999999999998,31,2078932
Austria,2020-03-10,1332,Spain,1606.66,1695,46754783
Austria,2020-03-10,1332,Sweden,234.5,424,10099270
Austria,2020-03-10,1332,Switzerland,1019.0700000000002,491,8654618
Austria,2020-03-10,1332,Ukraine,1131.63,1,43733759
Austria,2020-03-10,1332,United Kingdom,1719.2199999999998,887,67886004
Austria,2020-03-11,1646,Albania,166.16,12,2877800
Austria,2020-03-11,1646,Austria,627.7899999999997,246,9006400
Austria,2020-03-11,1646,Belarus,165.49,9,9449321
Austria,2020-03-11,1646,Belgium,537.34,314,11589616
Austria,2020-03-11,1646,Bosnia and Herzegovina,167.5,7,3280815
Austria,2020-03-11,1646,Bulgaria,156.10999999999999,7,6948445
Austria,2020-03-11,1646,Croatia,148.74,19,4105268
Austria,2020-03-11,1646,Czechia,99.16,91,10708982
Austria,2020-03-11,1646,Denmark,489.09999999999997,442,5792203
Austria,2020-03-11,1646,Estonia,123.95,16,1326539
Austria,2020-03-11,1646,Finland,224.45,59,5540718
Austria,2020-03-11,1646,France,1431.7900000000002,2281,65273512
Austria,2020-03-11,1646,Germany,7415.559999999999,1908,83783945
Austria,2020-03-11,1646,Greece,549.4,99,10423056
Austria,2020-03-11,1646,Hungary,332.32,13,9660350
Austria,2020-03-11,1646,Italy,83.08,12462,60461828
Austria,2020-03-11,1646,Kosovo,0,0,1810366
Austria,2020-03-11,1646,Latvia,314.9,10,1886202
Austria,2020-03-11,1646,Luxembourg,198.32,7,625976
Austria,2020-03-11,1646,Malta,110.55,6,441539
Austria,2020-03-11,1646,Moldova,67.0,3,4033963
Austria,2020-03-11,1646,Netherlands,1744.01,503,17134873
Austria,2020-03-11,1646,North Macedonia,150.07999999999998,7,2083380
Austria,2020-03-11,1646,Norway,582.23,598,5421242
Austria,2020-03-11,1646,Poland,433.49,31,37846605
Austria,2020-03-11,1646,Portugal,481.73,59,10196707
Austria,2020-03-11,1646,Romania,410.04,45,19237682
Austria,2020-03-11,1646,Serbia,333.65999999999997,12,8737370
Austria,2020-03-11,1646,Slovakia,53.599999999999994,10,5459643
Austria,2020-03-11,1646,Slovenia,11.389999999999999,57,2078932
Austria,2020-03-11,1646,Spain,2030.77,2277,46754783
Austria,2020-03-11,1646,Sweden,377.21,620,10099270
Austria,2020-03-11,1646,Switzerland,1110.8600000000001,652,8654618
Austria,2020-03-11,1646,Ukraine,1050.56,1,43733759
Austria,2020-03-11,1646,United Kingdom,2013.3499999999997,1298,67886004
Austria,2020-03-12,2013,Albania,224.45,23,2877800
Austria,2020-03-12,2013,Austria,734.9899999999998,302,9006400
Austria,2020-03-12,2013,Belarus,67.0,12,9449321
Austria,2020-03-12,2013,Belgium,562.13,314,11589616
Austria,2020-03-12,2013,Bosnia and Herzegovina,67.0,11,3280815
Austria,2020-03-12,2013,Bulgaria,402.0,7,6948445
Austria,2020-03-12,2013,Croatia,162.14,19,4105268
Austria,2020-03-12,2013,Czechia,100.5,94,10708982
Austria,2020-03-12,2013,Denmark,384.58,615,5792203
Austria,2020-03-12,2013,Estonia,107.2,16,1326539
Austria,2020-03-12,2013,Finland,123.95,59,5540718
Austria,2020-03-12,2013,France,1536.3100000000002,2281,65273512
Austria,2020-03-12,2013,Germany,7432.3099999999995,2078,83783945
Austria,2020-03-12,2013,Greece,508.53,99,10423056
Austria,2020-03-12,2013,Hungary,275.37,13,9660350
Austria,2020-03-12,2013,Ireland,354.43,43,4937796
Austria,2020-03-12,2013,Italy,228.47,15113,60461828
Austria,2020-03-12,2013,Kosovo,0,0,1810366
Austria,2020-03-12,2013,Latvia,214.4,10,1886202
Austria,2020-03-12,2013,Luxembourg,198.32,19,625976
Austria,2020-03-12,2013,Malta,107.2,6,441539
Austria,2020-03-12,2013,Netherlands,2381.1799999999994,503,17134873
Austria,2020-03-12,2013,North Macedonia,190.95,7,2083380
Austria,2020-03-12,2013,Poland,446.89000000000004,49,37846605
Austria,2020-03-12,2013,Portugal,558.78,59,10196707
Austria,2020-03-12,2013,Romania,384.58,49,19237682
Austria,2020-03-12,2013,Serbia,273.36,19,8737370
Austria,2020-03-12,2013,Slovenia,115.24,89,2078932
Austria,2020-03-12,2013,Spain,1544.35,2277,46754783
Austria,2020-03-12,2013,Sweden,253.26,771,10099270
Austria,2020-03-12,2013,Switzerland,936.6600000000001,652,8654618
Austria,2020-03-12,2013,Ukraine,975.52,1,43733759
Austria,2020-03-12,2013,United Kingdom,2057.5699999999997,1787,67886004
Austria,2020-03-13,2388,Albania,183.57999999999998,33,2877800
Austria,2020-03-13,2388,Austria,1082.7200000000003,504,9006400
Austria,2020-03-13,2388,Belgium,687.4200000000001,559,11589616
Austria,2020-03-13,2388,Bosnia and Herzegovina,150.07999999999998,13,3280815
Austria,2020-03-13,2388,Bulgaria,345.72,23,6948445
Austria,2020-03-13,2388,Croatia,99.16,32,4105268
Austria,2020-03-13,2388,Czechia,151.42000000000002,141,10708982
Austria,2020-03-13,2388,Denmark,408.03,801,5792203
Austria,2020-03-13,2388,Finland,83.08,155,5540718
Austria,2020-03-13,2388,France,1640.1599999999999,3661,65273512
Austria,2020-03-13,2388,Germany,8117.049999999997,3675,83783945
Austria,2020-03-13,2388,Greece,433.49,190,10423056
Austria,2020-03-13,2388,Hungary,105.19,19,9660350
Austria,2020-03-13,2388,Ireland,339.02,90,4937796
Austria,2020-03-13,2388,Italy,254.60000000000002,17660,60461828
Austria,2020-03-13,2388,Kosovo,0,0,1810366
Austria,2020-03-13,2388,Latvia,333.66,17,1886202
Austria,2020-03-13,2388,Lithuania,186.26,6,2722291
Austria,2020-03-13,2388,Luxembourg,198.32,34,625976
Austria,2020-03-13,2388,Malta,221.1,12,441539
Austria,2020-03-13,2388,Moldova,67.0,6,4033963
Austria,2020-03-13,2388,Netherlands,2552.0299999999997,804,17134873
Austria,2020-03-13,2388,North Macedonia,167.5,14,2083380
Austria,2020-03-13,2388,Norway,458.95,996,5421242
Austria,2020-03-13,2388,Poland,425.45,68,37846605
Austria,2020-03-13,2388,Portugal,704.8399999999999,112,10196707
Austria,2020-03-13,2388,Romania,506.52,89,19237682
Austria,2020-03-13,2388,Serbia,495.12999999999994,35,8737370
Austria,2020-03-13,2388,Slovakia,58.29,32,5459643
Austria,2020-03-13,2388,Slovenia,103.18,141,2078932
Austria,2020-03-13,2388,Spain,2134.62,5232,46754783
Austria,2020-03-13,2388,Sweden,301.5,923,10099270
Austria,2020-03-13,2388,Switzerland,1163.79,1139,8654618
Austria,2020-03-13,2388,Ukraine,1176.52,3,43733759
Austria,2020-03-13,2388,United Kingdom,2659.2299999999996,2266,67886004
Austria,2020-03-14,2814,Albania,224.45,38,2877800
Austria,2020-03-14,2814,Austria,1045.8700000000003,655,9006400
Austria,2020-03-14,2814,Belgium,229.80999999999997,689,11589616
Austria,2020-03-14,2814,Bosnia and Herzegovina,83.08,18,3280815
Austria,2020-03-14,2814,Bulgaria,183.57999999999998,41,6948445
Austria,2020-03-14,2814,Croatia,99.16,38,4105268
Austria,2020-03-14,2814,Czechia,8.04,189,10708982
Austria,2020-03-14,2814,Denmark,781.89,827,5792203
Austria,2020-03-14,2814,Estonia,214.4,115,1326539
Austria,2020-03-14,2814,Finland,514.56,225,5540718
Austria,2020-03-14,2814,France,875.69,4469,65273512
Austria,2020-03-14,2814,Germany,5840.3899999999985,4585,83783945
Austria,2020-03-14,2814,Greece,390.60999999999996,228,10423056
Austria,2020-03-14,2814,Hungary,186.26,30,9660350
Austria,2020-03-14,2814,Iceland,123.95,156,341250
Austria,2020-03-14,2814,Ireland,907.1800000000001,129,4937796
Austria,2020-03-14,2814,Latvia,214.4,26,1886202
Austria,2020-03-14,2814,Luxembourg,99.16,51,625976
Austria,2020-03-14,2814,Malta,110.55,18,441539
Austria,2020-03-14,2814,Moldova,167.5,12,4033963
Austria,2020-03-14,2814,Netherlands,2210.33,959,17134873
Austria,2020-03-14,2814,North Macedonia,67.0,14,2083380
Austria,2020-03-14,2814,Norway,88.44,1090,5421242
Austria,2020-03-14,2814,Poland,482.4,103,37846605
Austria,2020-03-14,2814,Portugal,326.29,169,10196707
Austria,2020-03-14,2814,Romania,403.34,123,19237682
Austria,2020-03-14,2814,Serbia,132.66,46,8737370
Austria,2020-03-14,2814,Slovenia,3.3499999999999996,181,2078932
Austria,2020-03-14,2814,Spain,2141.32,6391,46754783
Austria,2020-03-14,2814,Sweden,1134.31,994,10099270
Austria,2020-03-14,2814,Switzerland,828.1200000000001,1359,8654618
Austria,2020-03-14,2814,Ukraine,1179.8700000000001,3,43733759
Austria,2020-03-14,2814,United Kingdom,6497.660000000001,2630,67886004
Austria,2020-03-15,3582,Albania,150.07999999999998,42,2877800
Austria,2020-03-15,3582,Austria,548.0599999999996,860,9006400
Austria,2020-03-15,3582,Belarus,67.0,27,9449321
Austria,2020-03-15,3582,Belgium,438.85,886,11589616
Austria,2020-03-15,3582,Bosnia and Herzegovina,67.0,24,3280815
Austria,2020-03-15,3582,Bulgaria,266.65999999999997,51,6948445
Austria,2020-03-15,3582,Croatia,49.58,49,4105268
Austria,2020-03-15,3582,Denmark,339.02,864,5792203
Austria,2020-03-15,3582,Estonia,107.2,171,1326539
Austria,2020-03-15,3582,Finland,100.5,244,5540718
Austria,2020-03-15,3582,France,1239.5,4499,65273512
Austria,2020-03-15,3582,Germany,5868.529999999999,5795,83783945
Austria,2020-03-15,3582,Greece,615.0600000000001,331,10423056
Austria,2020-03-15,3582,Ireland,201.0,129,4937796
Austria,2020-03-15,3582,Kosovo,0,5,1810366
Austria,2020-03-15,3582,Latvia,207.7,30,1886202
Austria,2020-03-15,3582,Lithuania,67.0,12,2722291
Austria,2020-03-15,3582,Luxembourg,148.74,59,625976
Austria,2020-03-15,3582,Malta,110.55,21,441539
Austria,2020-03-15,3582,Moldova,167.5,23,4033963
Austria,2020-03-15,3582,Netherlands,2606.3,1135,17134873
Austria,2020-03-15,3582,North Macedonia,257.95,14,2083380
Austria,2020-03-15,3582,Norway,219.76,1221,5421242
Austria,2020-03-15,3582,Portugal,649.9,245,10196707
Austria,2020-03-15,3582,Romania,464.31,131,19237682
Austria,2020-03-15,3582,Serbia,115.24,48,8737370
Austria,2020-03-15,3582,Slovenia,4.6899999999999995,219,2078932
Austria,2020-03-15,3582,Spain,2581.5099999999998,7798,46754783
Austria,2020-03-15,3582,Sweden,404.68,1063,10099270
Austria,2020-03-15,3582,Switzerland,1174.51,2200,8654618
Austria,2020-03-15,3582,Ukraine,1350.72,3,43733759
Austria,2020-03-15,3582,United Kingdom,3604.6000000000004,3072,67886004
Austria,2020-03-16,4474,Albania,150.07999999999998,51,2877800
Austria,2020-03-16,4474,Austria,666.6500000000001,1018,9006400
Austria,2020-03-16,4474,Belgium,565.48,1058,11589616
Austria,2020-03-16,4474,Bosnia and Herzegovina,83.08,25,3280815
Austria,2020-03-16,4474,Bulgaria,268.0,52,6948445
Austria,2020-03-16,4474,Croatia,116.58,57,4105268
Austria,2020-03-16,4474,Denmark,307.53,914,5792203
Austria,2020-03-16,4474,Finland,100.5,277,5540718
Austria,2020-03-16,4474,France,635.16,6633,65273512
Austria,2020-03-16,4474,Germany,5446.4299999999985,7272,83783945
Austria,2020-03-16,4474,Greece,432.15,331,10423056
Austria,2020-03-16,4474,Hungary,130.65,39,9660350
Austria,2020-03-16,4474,Ireland,320.26,169,4937796
Austria,2020-03-16,4474,Kosovo,0,13,1810366
Austria,2020-03-16,4474,Latvia,422.1,34,1886202
Austria,2020-03-16,4474,Lithuania,119.26,17,2722291
Austria,2020-03-16,4474,Luxembourg,99.16,77,625976
Austria,2020-03-16,4474,Malta,100.5,30,441539
Austria,2020-03-16,4474,Netherlands,2455.5499999999993,1413,17134873
Austria,2020-03-16,4474,North Macedonia,67.0,18,2083380
Austria,2020-03-16,4474,Norway,219.76,1333,5421242
Austria,2020-03-16,4474,Portugal,715.5600000000001,331,10196707
Austria,2020-03-16,4474,Romania,288.09999999999997,158,19237682
Austria,2020-03-16,4474,Serbia,351.75,55,8737370
Austria,2020-03-16,4474,Slovenia,2.01,253,2078932
Austria,2020-03-16,4474,Spain,1254.9099999999999,9942,46754783
Austria,2020-03-16,4474,Sweden,257.95,1146,10099270
Austria,2020-03-16,4474,Switzerland,578.88,2200,8654618
Austria,2020-03-16,4474,Ukraine,663.3,7,43733759
Austria,2020-03-16,4474,United Kingdom,1939.6499999999999,3684,67886004
Austria,2020-03-17,5283,Albania,123.95,55,2877800
Austria,2020-03-17,5283,Austria,113.89999999999999,1332,9006400
Austria,2020-03-17,5283,Belgium,253.26,1243,11589616
Austria,2020-03-17,5283,Bulgaria,79.06,67,6948445
Austria,2020-03-17,5283,Croatia,6.03,65,4105268
Austria,2020-03-17,5283,Finland,83.08,321,5540718
Austria,2020-03-17,5283,France,141.37,7652,65273512
Austria,2020-03-17,5283,Germany,5088.649999999999,9257,83783945
Austria,2020-03-17,5283,Greece,276.71,387,10423056
Austria,2020-03-17,5283,Hungary,130.65,50,9660350
Austria,2020-03-17,5283,Iceland,123.95,220,341250
Austria,2020-03-17,5283,Italy,6.03,31506,60461828
Austria,2020-03-17,5283,Latvia,8.04,49,1886202
Austria,2020-03-17,5283,Luxembourg,99.16,140,625976
Austria,2020-03-17,5283,Malta,100.5,38,441539
Austria,2020-03-17,5283,Netherlands,406.69,1705,17134873
Austria,2020-03-17,5283,Portugal,147.4,448,10196707
Austria,2020-03-17,5283,Romania,270.01,184,19237682
Austria,2020-03-17,5283,Serbia,247.89999999999998,65,8737370
Austria,2020-03-17,5283,Slovenia,331.65,275,2078932
Austria,2020-03-17,5283,Spain,204.35,11748,46754783
Austria,2020-03-17,5283,Switzerland,18.09,2700,8654618
Austria,2020-03-17,5283,United Kingdom,726.28,4452,67886004
Austria,2020-03-18,5588,Albania,134.0,59,2877800
Austria,2020-03-18,5588,Austria,223.78,1646,9006400
Austria,2020-03-18,5588,Belarus,165.49,51,9449321
Austria,2020-03-18,5588,Belgium,186.26,1486,11589616
Austria,2020-03-18,5588,Bulgaria,83.08,92,6948445
Austria,2020-03-18,5588,Croatia,49.58,81,4105268
Austria,2020-03-18,5588,Denmark,5.36,1057,5792203
Austria,2020-03-18,5588,Finland,183.57999999999998,336,5540718
Austria,2020-03-18,5588,France,254.60000000000002,9043,65273512
Austria,2020-03-18,5588,Germany,4056.8499999999995,12327,83783945
Austria,2020-03-18,5588,Greece,247.9,418,10423056
Austria,2020-03-18,5588,Hungary,130.65,58,9660350
Austria,2020-03-18,5588,Iceland,6.03,250,341250
Austria,2020-03-18,5588,Ireland,100.5,292,4937796
Austria,2020-03-18,5588,Luxembourg,99.16,203,625976
Austria,2020-03-18,5588,Malta,110.55,38,441539
Austria,2020-03-18,5588,Netherlands,102.51,2051,17134873
Austria,2020-03-18,5588,Portugal,257.28000000000003,448,10196707
Austria,2020-03-18,5588,Romania,196.98000000000002,260,19237682
Austria,2020-03-18,5588,Serbia,221.09999999999997,83,8737370
Austria,2020-03-18,5588,Slovakia,125.29,105,5459643
Austria,2020-03-18,5588,Slovenia,3.3499999999999996,275,2078932
Austria,2020-03-18,5588,Spain,301.5,13910,46754783
Austria,2020-03-18,5588,Sweden,129.98,1410,10099270
Austria,2020-03-18,5588,Switzerland,3.35,3028,8654618
Austria,2020-03-18,5588,Ukraine,247.9,14,43733759
Austria,2020-03-18,5588,United Kingdom,559.45,5451,67886004
Austria,2020-03-19,6909,Albania,123.95,64,2877800
Austria,2020-03-19,6909,Austria,37.52,2013,9006400
Austria,2020-03-19,6909,Belgium,119.26,1795,11589616
Austria,2020-03-19,6909,Bulgaria,140.7,94,6948445
Austria,2020-03-19,6909,Croatia,11.39,105,4105268
Austria,2020-03-19,6909,Denmark,6.03,1151,5792203
Austria,2020-03-19,6909,Finland,83.08,400,5540718
Austria,2020-03-19,6909,France,130.65,10871,65273512
Austria,2020-03-19,6909,Germany,2365.1,15320,83783945
Austria,2020-03-19,6909,Greece,224.45,418,10423056
Austria,2020-03-19,6909,Hungary,130.65,73,9660350
Austria,2020-03-19,6909,Ireland,100.5,557,4937796
Austria,2020-03-19,6909,Kosovo,0,20,1810366
Austria,2020-03-19,6909,Luxembourg,99.16,335,625976
Austria,2020-03-19,6909,Malta,100.5,53,441539
Austria,2020-03-19,6909,Montenegro,71.69,3,628062
Austria,2020-03-19,6909,Netherlands,236.51,2460,17134873
Austria,2020-03-19,6909,North Macedonia,24.79,48,2083380
Austria,2020-03-19,6909,Norway,5.36,1746,5421242
Austria,2020-03-19,6909,Poland,123.28,355,37846605
Austria,2020-03-19,6909,Portugal,123.95,785,10196707
Austria,2020-03-19,6909,Romania,102.51,277,19237682
Austria,2020-03-19,6909,Serbia,112.56,103,8737370
Austria,2020-03-19,6909,Slovakia,6.03,123,5459643
Austria,2020-03-19,6909,Spain,100.5,17963,46754783
Austria,2020-03-19,6909,Switzerland,6.03,4075,8654618
Austria,2020-03-19,6909,Ukraine,205.02,16,43733759
Austria,2020-03-19,6909,United Kingdom,158.12,6506,67886004
Austria,2020-03-20,7657,Austria,16.75,2388,9006400
Austria,2020-03-20,7657,Belgium,117.92,2257,11589616
Austria,2020-03-20,7657,Denmark,123.95,1255,5792203
Austria,2020-03-20,7657,France,134.0,12612,65273512
Austria,2020-03-20,7657,Germany,2412.67,19848,83783945
Austria,2020-03-20,7657,Greece,231.14999999999998,495,10423056
Austria,2020-03-20,7657,Ireland,100.5,683,4937796
Austria,2020-03-20,7657,Luxembourg,99.16,484,625976
Austria,2020-03-20,7657,Malta,201.0,64,441539
Austria,2020-03-20,7657,Netherlands,175.54000000000002,2994,17134873
Austria,2020-03-20,7657,Portugal,371.85,1020,10196707
Austria,2020-03-20,7657,Romania,102.51,308,19237682
Austria,2020-03-20,7657,Slovenia,105.86,341,2078932
Austria,2020-03-20,7657,Spain,123.95,20410,46754783
Austria,2020-03-20,7657,Switzerland,87.1,5294,8654618
Austria,2020-03-20,7657,United Kingdom,260.63,7760,67886004
Austria,2020-03-21,8271,Albania,123.95,76,2877800
Austria,2020-03-21,8271,Croatia,49.58,206,4105268
Austria,2020-03-21,8271,Germany,1064.63,22213,83783945
Austria,2020-03-21,8271,Greece,18.76,530,10423056
Austria,2020-03-21,8271,Iceland,123.95,473,341250
Austria,2020-03-21,8271,Ireland,219.76,785,4937796
Austria,2020-03-21,8271,Luxembourg,49.58,670,625976
Austria,2020-03-21,8271,Netherlands,102.51,3631,17134873
Austria,2020-03-21,8271,Poland,49.58,536,37846605
Austria,2020-03-21,8271,Portugal,83.08,1280,10196707
Austria,2020-03-21,8271,Romania,100.5,367,19237682
Austria,2020-03-21,8271,Serbia,8.04,171,8737370
Austria,2020-03-21,8271,Slovakia,6.03,178,5459643
Austria,2020-03-21,8271,Spain,223.10999999999999,25374,46754783
Austria,2020-03-21,8271,Switzerland,33.5,6575,8654618
Austria,2020-03-21,8271,Ukraine,238.52,47,43733759
Austria,2020-03-21,8271,United Kingdom,20.1,8957,67886004
Austria,2020-03-22,8788,Bulgaria,100.5,187,6948445
Austria,2020-03-22,8788,Croatia,49.58,254,4105268
Austria,2020-03-22,8788,Czechia,83.08,1120,10708982
Austria,2020-03-22,8788,Germany,1364.79,24873,83783945
Austria,2020-03-22,8788,Greece,247.9,624,10423056
Austria,2020-03-22,8788,Ireland,100.5,906,4937796
Austria,2020-03-22,8788,Luxembourg,49.58,798,625976
Austria,2020-03-22,8788,Netherlands,108.54,4204,17134873
Austria,2020-03-22,8788,Poland,56.949999999999996,634,37846605
Austria,2020-03-22,8788,Portugal,83.08,1600,10196707
Austria,2020-03-22,8788,Romania,71.69,433,19237682
Austria,2020-03-22,8788,Slovakia,3.35,185,5459643
Austria,2020-03-22,8788,Spain,28.14,28768,46754783
