,Zone,Date,ConfirmedCases,CasesEstimation,ImportedRisk,ConfirmedCasesWeekLater,Population
968,Ireland,2020-02-14,0,0.006484665412726328,0.0065231506674917,0,4937796
969,Ireland,2020-02-15,0,0.0043517671275732275,0.0043818898914827,0,4937796
970,Ireland,2020-02-16,0,0.005018998965000706,0.0050517558292523,0,4937796
971,Ireland,2020-02-17,0,0.006659298618444779,0.0066887764032927,0,4937796
972,Ireland,2020-02-18,0,0.005334139544532088,0.0053642003462695004,0,4937796
973,Ireland,2020-02-19,0,0.005677735041520139,0.0057095197925032,0,4937796
974,Ireland,2020-02-20,0,0.006942076768810092,0.0069821296236131005,0,4937796
975,Ireland,2020-02-21,0,0.007972838166989224,0.0080211366684794,0,4937796
976,Ireland,2020-02-22,0,0.007359400894074265,0.0074215892784019,1,4937796
977,Ireland,2020-02-23,0,0.013261281873408314,0.0133718536743055,1,4937796
978,Ireland,2020-02-24,0,0.009038905660979568,0.009089357799121301,1,4937796
979,Ireland,2020-02-25,0,0.009270114942111218,0.0092829890582212,2,4937796
980,Ireland,2020-02-26,0,0.010814005610019238,0.010816808134105599,6,4937796
981,Ireland,2020-02-27,0,0.015529366628860038,0.0156322313108471,6,4937796
982,Ireland,2020-02-28,0,0.02292443842254297,0.023080348034259998,18,4937796
983,Ireland,2020-02-29,1,0.05187189374943327,0.052464378221107,18,4937796
984,Ireland,2020-03-01,1,0.0819696664127525,0.0817830339246071,19,4937796
985,Ireland,2020-03-02,1,0.10199429739992917,0.1030146192180933,21,4937796
986,Ireland,2020-03-03,2,0.10653435765145147,0.1075295234497623,34,4937796
987,Ireland,2020-03-04,6,0.16413543189875565,0.1658649856993408,43,4937796
988,Ireland,2020-03-05,6,0.20802839280013197,0.21007313516213288,43,4937796
989,Ireland,2020-03-06,18,0.3233564291063201,0.3266554694865943,90,4937796
990,Ireland,2020-03-07,18,0.3470675279861204,0.3509402236031064,129,4937796
991,Ireland,2020-03-08,19,0.46581079328008174,0.4695036711921639,129,4937796
992,Ireland,2020-03-09,21,0.5821947563098537,0.5887649990748491,169,4937796
993,Ireland,2020-03-10,34,0.5918426059002476,0.5968509103207043,223,4937796
994,Ireland,2020-03-11,43,0.7832488546220531,0.7872279679950083,292,4937796
995,Ireland,2020-03-12,43,1.1082596411842143,1.1192926441075743,557,4937796
996,Ireland,2020-03-13,90,1.919400628094122,1.9387004159050876,683,4937796
997,Ireland,2020-03-14,129,1.5337979395127759,1.5453626845192123,785,4937796
998,Ireland,2020-03-15,129,2.162263360021975,2.171401476184558,906,4937796
999,Ireland,2020-03-16,169,2.6919867186739888,2.7025014208271094,1125,4937796
1000,Ireland,2020-03-17,223,2.3729680943546834,2.3838139113620738,1329,4937796
1001,Ireland,2020-03-18,292,2.8976068284484784,2.910414245045181,1564,4937796
1002,Ireland,2020-03-19,557,3.824012410446171,3.8530005343623763,1819,4937796
1003,Ireland,2020-03-20,683,4.413751430069395,4.445511537983509,2121,4937796
1004,Ireland,2020-03-21,785,2.8047207721641314,2.831506919218559,2415,4937796
1005,Ireland,2020-03-22,906,3.4003709220782015,3.424801528317966,2615,4937796
1006,Ireland,2020-03-23,1125,3.7914128886793153,3.8186137644106353,2910,4937796
1007,Ireland,2020-03-24,1329,3.5369250702491515,3.554676375713367,3235,4937796
1008,Ireland,2020-03-25,1564,3.6960540081318527,3.722529683344525,3447,4937796
1009,Ireland,2020-03-26,1819,5.104401087883283,5.141276748569369,3849,4937796
1010,Ireland,2020-03-27,2121,4.951785467457317,4.984952372947292,4273,4937796
1011,Ireland,2020-03-28,2415,3.206623310897132,3.227313687508163,4604,4937796
1012,Ireland,2020-03-29,2615,4.1666158431303115,4.193847061323798,4994,4937796
1013,Ireland,2020-03-30,2910,3.8424472896951407,3.8725437905683924,5364,4937796
1014,Ireland,2020-03-31,3235,3.18643419701357,3.2141667986990936,5709,4937796
1015,Italy,2020-02-01,2,0.0024147326324269213,0.0024322486348022,3,60461828
1016,Italy,2020-02-02,2,0.004219628455164725,0.0042521825593007,3,60461828
1017,Italy,2020-02-03,2,0.005913000117280871,0.005948270207352899,3,60461828
1018,Italy,2020-02-04,2,0.008776031231094017,0.0069460853062767,3,60461828
1019,Italy,2020-02-05,2,0.005689271339559851,0.0057314789842116,3,60461828
1020,Italy,2020-02-06,2,0.010220770588091479,0.008132069174922,3,60461828
1021,Italy,2020-02-07,3,0.004354980886347122,0.004395225714697399,3,60461828
1022,Italy,2020-02-08,3,0.007654116662649217,0.0077191161016918995,3,60461828
1023,Italy,2020-02-09,3,0.006947062170043136,0.0069990621543672,3,60461828
1024,Italy,2020-02-10,3,0.00902611478120616,0.0090937854324915,3,60461828
1025,Italy,2020-02-11,3,0.009351001397091083,0.0094174536452248,3,60461828
1026,Italy,2020-02-12,3,0.009610203575674547,0.0096811400988546,3,60461828
1027,Italy,2020-02-13,3,0.01118521336230677,0.0112739723187151,3,60461828
1028,Italy,2020-02-14,3,0.008685469774785959,0.0087308487283979,20,60461828
1029,Italy,2020-02-15,3,0.010586982415237155,0.010676490410746,62,60461828
1030,Italy,2020-02-16,3,0.01201647995987396,0.012113609649782999,155,60461828
1031,Italy,2020-02-17,3,0.012695796953565576,0.012802333433712,229,60461828
1032,Italy,2020-02-18,3,0.01124151834334097,0.0113335424585128,322,60461828
1033,Italy,2020-02-19,3,0.011044760262276425,0.011128121452519301,453,60461828
1034,Italy,2020-02-20,3,0.006869586528503883,0.006937381241353199,655,60461828
1035,Italy,2020-02-21,20,0.015204761203910778,0.0153289810615991,888,60461828
1036,Italy,2020-02-22,62,0.010894683180422644,0.0109889020903664,1128,60461828
1037,Italy,2020-02-23,155,0.015346384189827459,0.0154533897363331,1694,60461828
1038,Italy,2020-02-24,229,0.016087962188091436,0.0162126735172683,2036,60461828
1039,Italy,2020-02-25,322,0.016363153420975943,0.0164928610070544,2502,60461828
1040,Italy,2020-02-26,453,0.021916258187302598,0.0220635668580966,3089,60461828
1041,Italy,2020-02-27,655,0.03078888755327376,0.030992451362153402,3858,60461828
1042,Italy,2020-02-28,888,0.0584618322377253,0.058919447155749094,4636,60461828
1043,Italy,2020-02-29,1128,0.07288339992468408,0.0735031664034146,5883,60461828
1044,Italy,2020-03-01,1694,0.11376591063951622,0.1146980094079019,7375,60461828
1045,Italy,2020-03-02,2036,0.15453230191140188,0.1556858454274577,9172,60461828
1046,Italy,2020-03-03,2502,0.17087361684844785,0.17204767627054499,10149,60461828
1047,Italy,2020-03-04,3089,0.22420745311619295,0.2258083397536879,12462,60461828
1048,Italy,2020-03-05,3858,0.3410588618113548,0.3432398309257002,15113,60461828
1049,Italy,2020-03-06,4636,0.5985406929695661,0.6026124909197486,17660,60461828
1050,Italy,2020-03-07,5883,0.6392689726548743,0.6449893771460184,21157,60461828
1051,Italy,2020-03-08,7375,0.8839408378786239,0.89133326800559,24747,60461828
1052,Italy,2020-03-09,9172,0.9516092885976599,0.9595471073167661,27980,60461828
1053,Italy,2020-03-10,10149,1.023023584101058,1.0283804447502671,31506,60461828
1054,Italy,2020-03-11,12462,0.787938863029392,0.7901073797235857,35713,60461828
1055,Italy,2020-03-12,15113,0.839728993092485,0.8462478640562365,41035,60461828
1056,Italy,2020-03-13,17660,1.372265818843951,1.3806589551540294,47021,60461828
1057,Italy,2020-03-14,21157,0.4155044878197039,0.4158282502607221,53578,60461828
1058,Italy,2020-03-15,24747,0.5672158900485508,0.5716581685816486,59138,60461828
1059,Italy,2020-03-16,27980,0.8702714503729918,0.8765651710360087,63927,60461828
1060,Italy,2020-03-17,31506,1.1132783736512692,1.1100165955842083,69176,60461828
1061,Italy,2020-03-18,35713,1.60693493539879,1.609271790513744,74386,60461828
1062,Italy,2020-03-19,41035,2.137186144376697,2.139740213800123,80589,60461828
1063,Italy,2020-03-20,47021,2.608469031319245,2.618328130093081,86498,60461828
1064,Italy,2020-03-21,53578,2.380029292519631,2.397433289134796,92472,60461828
1065,Italy,2020-03-22,59138,2.2269231681004316,2.2419313626272834,97689,60461828
1066,Italy,2020-03-23,63927,2.8039046597318222,2.8266622541865027,101739,60461828
1067,Italy,2020-03-24,69176,3.3468919095851124,3.369024564062625,105792,60461828
1068,Italy,2020-03-25,74386,3.8473201781687196,3.8639722986132896,110574,60461828
1069,Italy,2020-03-26,80589,5.029423618613073,5.07007386121038,115242,60461828
1070,Italy,2020-03-27,86498,4.2412546332504855,4.266751867805651,119827,60461828
1071,Italy,2020-03-28,92472,3.9412215704032856,3.966081247433767,124632,60461828
1072,Italy,2020-03-29,97689,4.9958865867311335,5.02308972485064,128948,60461828
1073,Italy,2020-03-30,101739,4.019332047311576,4.0499280370195905,132547,60461828
1074,Italy,2020-03-31,105792,5.475917794840867,5.515102101545416,135586,60461828
1075,Latvia,2020-02-01,0,0.00022447009748026743,0.0002260708618986,0,1886202
1076,Latvia,2020-02-02,0,0.0002078532292700252,0.00020981382028930002,0,1886202
1077,Latvia,2020-02-03,0,0.00012871080440180637,0.0001302663559553,0,1886202
1078,Latvia,2020-02-04,0,8.560303586605753e-05,8.626635534909999e-05,0,1886202
1079,Latvia,2020-02-05,0,0.00016173602128982136,0.0001627255136822,0,1886202
1080,Latvia,2020-02-06,0,0.00023388714689953993,0.0002367315149527,0,1886202
1081,Latvia,2020-02-07,0,0.00014304271197768912,0.00014434093381720002,0,1886202
1082,Latvia,2020-02-08,0,0.00048431024493517913,0.0004889630375672,0,1886202
1083,Latvia,2020-02-09,0,0.00024210874660810677,0.0002445469019545,0,1886202
1084,Latvia,2020-02-10,0,0.00027016579876186226,0.0002730782359136,0,1886202
1085,Latvia,2020-02-11,0,0.00033641060653919765,0.0003392998861678,0,1886202
1086,Latvia,2020-02-12,0,0.00014359735261521768,0.0001447361347791,0,1886202
1087,Latvia,2020-02-13,0,0.0005789841489126312,0.0005854512655523001,0,1886202
1088,Latvia,2020-02-14,0,0.00045213194083050675,0.00045610426294009996,0,1886202
1089,Latvia,2020-02-15,0,0.00048043654211015694,0.0004856641576503,0,1886202
1090,Latvia,2020-02-16,0,0.0006496131031375182,0.0006556598499306,0,1886202
1091,Latvia,2020-02-17,0,0.0007615124659191941,0.0007678490526365,0,1886202
1092,Latvia,2020-02-18,0,4.785645605988722e-05,4.8396201467800005e-05,0,1886202
1093,Latvia,2020-02-19,0,0.0004303094854461433,0.0004338669557314,0,1886202
1094,Latvia,2020-02-20,0,0.0007918367443515415,0.0007998125329345,0,1886202
1095,Latvia,2020-02-21,0,0.0004640357113229181,0.0004681366463793,0,1886202
1096,Latvia,2020-02-22,0,0.0012402603359967933,0.0012548986495808999,0,1886202
1097,Latvia,2020-02-23,0,0.0006100249179727958,0.0006159076430212,0,1886202
1098,Latvia,2020-02-24,0,0.0017267090990485301,0.0017490362047968,1,1886202
1099,Latvia,2020-02-25,0,0.0005051386947927083,0.0005091908283711999,1,1886202
1100,Latvia,2020-02-26,0,0.001185301145164268,0.0011982906039069,1,1886202
1101,Latvia,2020-02-27,0,0.0010472353678742327,0.0010552090974456,1,1886202
1102,Latvia,2020-02-28,0,0.0022470755945348505,0.0022680958740243997,1,1886202
1103,Latvia,2020-02-29,0,0.003868995549697145,0.0038224460719391,1,1886202
1104,Latvia,2020-03-01,0,0.018035391500648732,0.0182357119381103,2,1886202
1105,Latvia,2020-03-02,1,0.01893201950201552,0.0191311729760875,6,1886202
1106,Latvia,2020-03-03,1,0.023371024835624307,0.0236516571512053,8,1886202
1107,Latvia,2020-03-04,1,0.032723602184695375,0.0331273050897611,10,1886202
1108,Latvia,2020-03-05,1,0.04009164677532162,0.040464828445282604,10,1886202
1109,Latvia,2020-03-06,1,0.09129394546633399,0.0923208902157506,17,1886202
1110,Latvia,2020-03-07,1,0.0769428748885628,0.0778290869427482,26,1886202
1111,Latvia,2020-03-08,2,0.12512282349617349,0.1265947379681428,30,1886202
1112,Latvia,2020-03-09,6,0.11908739885636857,0.1203274933076804,34,1886202
1113,Latvia,2020-03-10,8,0.15202822133805283,0.1536698707377846,49,1886202
1114,Latvia,2020-03-11,10,0.20672399678024972,0.20872358455681,71,1886202
1115,Latvia,2020-03-12,10,0.2853235753827371,0.2876767802553359,86,1886202
1116,Latvia,2020-03-13,17,0.5080320023932826,0.5131153651022006,111,1886202
1117,Latvia,2020-03-14,26,0.332694146619058,0.3359456776807777,124,1886202
1118,Latvia,2020-03-15,30,0.58334848708063,0.5886257963328363,139,1886202
1119,Latvia,2020-03-16,34,0.7312342236125201,0.7376079926227781,180,1886202
1120,Latvia,2020-03-17,49,0.11530849776805085,0.1143547692286079,197,1886202
1121,Latvia,2020-03-18,71,0.05447945848165907,0.054886852375429,221,1886202
1122,Latvia,2020-03-19,86,0.04859497211698434,0.0488916400933532,244,1886202
1123,Latvia,2020-03-20,111,0.09860055866314488,0.09943974459090711,280,1886202
1124,Latvia,2020-03-21,124,0.08730917121425603,0.0898189416959988,305,1886202
1125,Latvia,2020-03-22,139,0.11172542298432579,0.1144565471913111,347,1886202
1126,Latvia,2020-03-23,180,0.11468784049888035,0.11568986173784129,376,1886202
1127,Latvia,2020-03-24,197,0.2005482805816837,0.202541584698048,398,1886202
1128,Latvia,2020-03-25,221,0.2547868584383407,0.2591611130821701,446,1886202
1129,Latvia,2020-03-26,244,0.16150779426021095,0.1631271641739903,458,1886202
1130,Latvia,2020-03-27,280,0.35632211611821407,0.3595562556906364,493,1886202
1131,Latvia,2020-03-29,347,0.002979352428439601,0.0030058414236927,533,1886202
1132,Latvia,2020-03-30,376,0.2693097698878731,0.2715716632046577,542,1886202
1133,Latvia,2020-03-31,398,0.13255173661642355,0.1336597753815158,548,1886202
1134,Lithuania,2020-02-01,0,6.796848914085755e-05,6.874215386599999e-05,0,2722291
1135,Lithuania,2020-02-02,0,0.00014936105917072576,0.0001507125479335,0,2722291
1136,Lithuania,2020-02-03,0,0.00029601095618072496,0.0002856519602751,0,2722291
1137,Lithuania,2020-02-04,0,0.00015241625872211925,0.0001536746838644,0,2722291
1138,Lithuania,2020-02-05,0,3.634920236212703e-05,3.68432890782e-05,0,2722291
1139,Lithuania,2020-02-06,0,0.00010817494926981534,0.0001092917149122,0,2722291
1140,Lithuania,2020-02-07,0,0.00016870537799219712,0.00017104050785565013,0,2722291
1141,Lithuania,2020-02-08,0,0.000517143036246549,0.0005050031904537,0,2722291
1142,Lithuania,2020-02-09,0,4.855529378992289e-05,4.89562696266e-05,0,2722291
1143,Lithuania,2020-02-10,0,0.0,0.0,0,2722291
1144,Lithuania,2020-02-11,0,0.00021123596533815888,0.0002130042104503,0,2722291
1145,Lithuania,2020-02-12,0,0.00024200654430747573,0.0002444667390922,0,2722291
1146,Lithuania,2020-02-13,0,0.0,0.0,0,2722291
1147,Lithuania,2020-02-14,0,0.0003667986625248527,0.00036927306283579997,0,2722291
1148,Lithuania,2020-02-15,0,0.0006064969415911311,0.0006130698751533,0,2722291
1149,Lithuania,2020-02-16,0,0.00017803919431525622,0.00017945059903170003,0,2722291
1150,Lithuania,2020-02-17,0,0.000381186728803446,0.0003856111956175,0,2722291
1151,Lithuania,2020-02-18,0,4.138538119581517e-05,4.17388031271e-05,0,2722291
1152,Lithuania,2020-02-19,0,0.0002708062234181355,0.0002734108832785,0,2722291
1153,Lithuania,2020-02-20,0,0.00016914177403548134,0.0001706934699527,0,2722291
1154,Lithuania,2020-02-21,0,0.0004184547705210172,0.00042373929601600003,1,2722291
1155,Lithuania,2020-02-22,0,0.0016225271874072639,0.0016409732898624999,1,2722291
1156,Lithuania,2020-02-23,0,0.00026268876456463715,0.0002651794545699,1,2722291
1157,Lithuania,2020-02-24,0,0.0007819486965011472,0.0007858049363154999,1,2722291
1158,Lithuania,2020-02-25,0,0.00256918754008076,0.0025964647914664997,1,2722291
1159,Lithuania,2020-02-26,0,0.00021791663410868336,0.00022003060093130002,1,2722291
1160,Lithuania,2020-02-27,0,0.0001515715128613663,0.0001525388529989,1,2722291
1161,Lithuania,2020-02-28,1,0.0014520446622487294,0.0014425254452356,1,2722291
1162,Lithuania,2020-02-29,1,0.018574964728172678,0.0187866976157761,1,2722291
1163,Lithuania,2020-03-01,1,0.015643635878020663,0.015676136991288,1,2722291
1164,Lithuania,2020-03-02,1,0.015959400411980074,0.0160471399317067,1,2722291
1165,Lithuania,2020-03-03,1,0.030581992953689966,0.0293477466982897,1,2722291
1166,Lithuania,2020-03-04,1,0.03303550127879589,0.0332322488790429,3,2722291
1167,Lithuania,2020-03-05,1,0.03528032362190181,0.035638623071383296,3,2722291
1168,Lithuania,2020-03-06,1,0.03928706172757601,0.0395243807982828,6,2722291
1169,Lithuania,2020-03-07,1,0.10069755126619816,0.0996696279769804,8,2722291
1170,Lithuania,2020-03-08,1,0.08422561581376256,0.0841027430697996,12,2722291
1171,Lithuania,2020-03-09,1,0.10522887318163206,0.1060951941662063,17,2722291
1172,Lithuania,2020-03-10,1,0.19505056112568434,0.1936351229042222,25,2722291
1173,Lithuania,2020-03-11,3,0.18415214245315123,0.1857886106280106,27,2722291
1174,Lithuania,2020-03-12,3,0.2444325897066404,0.24573688195425641,36,2722291
1175,Lithuania,2020-03-13,6,0.269164937790526,0.27167850380712955,49,2722291
1176,Lithuania,2020-03-14,8,0.4017977758678845,0.3984164261553983,83,2722291
1177,Lithuania,2020-03-15,12,0.31648326869390847,0.31912432109847877,143,2722291
1178,Lithuania,2020-03-16,17,0.21885627488856108,0.2196502979634082,179,2722291
1179,Lithuania,2020-03-17,25,0.46351159550073456,0.4546853474771771,209,2722291
1180,Lithuania,2020-03-18,27,0.34586290217832505,0.3505124381101445,274,2722291
1181,Lithuania,2020-03-19,36,0.43271842925526394,0.4218199277272372,299,2722291
1182,Lithuania,2020-03-20,49,0.34151797726611266,0.3458910107266991,358,2722291
1183,Lithuania,2020-03-21,83,0.28838572682172864,0.29165723621815287,394,2722291
1184,Lithuania,2020-03-22,143,0.315023074327168,0.31658152034048637,460,2722291
1185,Lithuania,2020-03-23,179,0.5790523743171299,0.5875293336792025,491,2722291
1186,Lithuania,2020-03-24,209,0.37993584413673953,0.3842752851498471,537,2722291
1187,Lithuania,2020-03-25,274,0.41123499293665006,0.4175984378286071,581,2722291
1188,Lithuania,2020-03-26,299,0.16507975350943221,0.1668115300493806,649,2722291
1189,Lithuania,2020-03-27,358,0.24283419583925892,0.2448868392325093,696,2722291
1190,Lithuania,2020-03-28,394,0.16833295983916918,0.1702095241298936,771,2722291
1191,Lithuania,2020-03-29,460,0.15301462286840556,0.154663494633035,811,2722291
1192,Lithuania,2020-03-30,491,0.3819826457446593,0.3854874221721789,843,2722291
1193,Lithuania,2020-03-31,537,0.3588791672552193,0.3624976707842023,880,2722291
1194,Luxembourg,2020-02-01,0,0.00014453282036665336,0.0001453241808639,0,625976
1195,Luxembourg,2020-02-02,0,0.0002185013239376182,0.0002197149615824,0,625976
1196,Luxembourg,2020-02-03,0,0.0002693333899460294,0.0002708146380369,0,625976
1197,Luxembourg,2020-02-04,0,0.00038219177894154445,0.0003839111779803,0,625976
1198,Luxembourg,2020-02-05,0,0.00020481149270087362,0.0002056693510544,0,625976
1199,Luxembourg,2020-02-06,0,0.0002015950981549869,0.00020244685244659127,0,625976
1200,Luxembourg,2020-02-07,0,0.00045561321431785914,0.0004577705845426,0,625976
1201,Luxembourg,2020-02-08,0,0.00020130768297480322,0.0002023342852492,0,625976
1202,Luxembourg,2020-02-09,0,0.0002532506308614179,0.0002551130173218,0,625976
1203,Luxembourg,2020-02-10,0,0.00036209815835880094,0.000364183786523,0,625976
1204,Luxembourg,2020-02-11,0,0.0002751414783175996,0.0002763166890384883,0,625976
1205,Luxembourg,2020-02-12,0,0.00033590384602452,0.0003376879708211,0,625976
1206,Luxembourg,2020-02-13,0,0.0006238357793751846,0.0006268660325505001,0,625976
1207,Luxembourg,2020-02-14,0,0.0007135723564859269,0.0007171384743973001,0,625976
1208,Luxembourg,2020-02-15,0,0.0002483319986589838,0.0002493660486552,0,625976
1209,Luxembourg,2020-02-16,0,0.00031611129890973463,0.00031822873069090003,0,625976
1210,Luxembourg,2020-02-17,0,0.0007715423271427496,0.000774800053445456,0,625976
1211,Luxembourg,2020-02-18,0,0.0006404993547855681,0.0006434699666020001,0,625976
1212,Luxembourg,2020-02-19,0,0.0005085166549951023,0.0005107753306142001,0,625976
1213,Luxembourg,2020-02-20,0,0.0006397553790964642,0.0006424461948420797,0,625976
1214,Luxembourg,2020-02-21,0,0.0005588073660488881,0.0005617090247089485,0,625976
1215,Luxembourg,2020-02-22,0,0.0009206241439440318,0.0009260243684651,1,625976
1216,Luxembourg,2020-02-23,0,0.0013324433212611518,0.0013415510712917,1,625976
1217,Luxembourg,2020-02-24,0,0.0011114887035772623,0.0011172625459067746,1,625976
1218,Luxembourg,2020-02-25,0,0.00041988387864865705,0.0004099641521253,1,625976
1219,Luxembourg,2020-02-26,0,0.0010704274503823327,0.0010754875866867998,1,625976
1220,Luxembourg,2020-02-27,0,0.005707938931549036,0.005751526497994099,1,625976
1221,Luxembourg,2020-02-28,0,0.012499549701264543,0.012574721605932499,2,625976
1222,Luxembourg,2020-02-29,1,0.009031592645464158,0.009086083096859295,2,625976
1223,Luxembourg,2020-03-01,1,0.019842606605713915,0.0200695789606014,3,625976
1224,Luxembourg,2020-03-02,1,0.0437519377776694,0.0440973256795025,3,625976
1225,Luxembourg,2020-03-03,1,0.04447860960572447,0.0448284666043421,5,625976
1226,Luxembourg,2020-03-04,1,0.054053072701538474,0.054407552710071395,7,625976
1227,Luxembourg,2020-03-05,1,0.042139540056198216,0.0424047325939123,19,625976
1228,Luxembourg,2020-03-06,2,0.09684125936026224,0.0973589728327531,34,625976
1229,Luxembourg,2020-03-07,2,0.05675220315060124,0.0571767245496359,51,625976
1230,Luxembourg,2020-03-08,3,0.08809298645276288,0.08861562553724249,59,625976
1231,Luxembourg,2020-03-09,3,0.19853081493967,0.1998870271370602,77,625976
1232,Luxembourg,2020-03-10,5,0.10232009523108468,0.10319714589825141,140,625976
1233,Luxembourg,2020-03-11,7,0.312964166189029,0.31493819582451577,203,625976
1234,Luxembourg,2020-03-12,19,0.16597291949037948,0.1671164413901868,335,625976
1235,Luxembourg,2020-03-13,34,0.39443448409741827,0.3967886063758685,484,625976
1236,Luxembourg,2020-03-14,51,0.3344680354948053,0.3364421973918628,670,625976
1237,Luxembourg,2020-03-15,59,0.4086117466618118,0.4092897564786013,798,625976
1238,Luxembourg,2020-03-16,77,0.5199977435853789,0.5236648311342589,875,625976
1239,Luxembourg,2020-03-17,140,0.6579989229810825,0.6618337274977362,1099,625976
1240,Luxembourg,2020-03-18,203,0.6566550595783379,0.6619267031292383,1333,625976
1241,Luxembourg,2020-03-19,335,0.5204431066086265,0.5246853071502313,1453,625976
1242,Luxembourg,2020-03-20,484,1.614884811341788,1.6257702877687705,1605,625976
1243,Luxembourg,2020-03-21,670,0.9701219899879006,0.9809695714270283,1831,625976
1244,Luxembourg,2020-03-22,798,0.8859301204115809,0.8938442497411426,1950,625976
1245,Luxembourg,2020-03-23,875,0.35255767106505953,0.35659470960691353,1988,625976
1246,Luxembourg,2020-03-24,1099,0.6207100741800438,0.6242913118641346,2178,625976
1247,Luxembourg,2020-03-25,1333,1.249844174668275,1.2585409049024325,2319,625976
1248,Luxembourg,2020-03-26,1453,1.0950360003486177,1.0986797784579496,2487,625976
1249,Luxembourg,2020-03-27,1605,0.936972214703949,0.9418024815571688,2612,625976
1250,Luxembourg,2020-03-28,1831,0.12370229819389574,0.1246185571350769,2729,625976
1251,Luxembourg,2020-03-29,1950,0.4027475352358102,0.4050481372634124,2804,625976
1252,Luxembourg,2020-03-30,1988,0.9295537926583805,0.9355156741457819,2843,625976
1253,Luxembourg,2020-03-31,2178,0.49803529031854726,0.49950680668366515,2970,625976
1254,Malta,2020-02-01,0,4.410452161651481e-05,4.43420461022e-05,0,441539
1255,Malta,2020-02-02,0,0.00016189949340019246,0.0001639240441969,0,441539
1256,Malta,2020-02-03,0,9.222234641732375e-05,9.32847509709e-05,0,441539
1257,Malta,2020-02-04,0,6.523827014354062e-05,6.59859367425e-05,0,441539
1258,Malta,2020-02-05,0,0.00037460406707433866,0.000379407510355,0,441539
1259,Malta,2020-02-06,0,0.0002759284579967131,0.0002796521898325,0,441539
1260,Malta,2020-02-07,0,0.00022609095817281355,0.00022808896230539999,0,441539
1261,Malta,2020-02-08,0,9.054060624207038e-05,9.12113045459e-05,0,441539
1262,Malta,2020-02-09,0,0.0003577238928240828,0.0003626848594431,0,441539
1263,Malta,2020-02-10,0,0.00042138518549133055,0.0004268178023678,0,441539
1264,Malta,2020-02-11,0,0.00010650594215872744,0.0001078094823232,0,441539
1265,Malta,2020-02-12,0,0.0006211046205411451,0.0006300765410668,0,441539
1266,Malta,2020-02-13,0,0.00016086730977007022,0.0001623738397626,0,441539
1267,Malta,2020-02-14,0,0.0006839012532610803,0.0006926658326238001,0,441539
1268,Malta,2020-02-15,0,0.0007934772808620824,0.0008046035910665001,0,441539
1269,Malta,2020-02-16,0,0.0008978674749016353,0.000910423700143,0,441539
1270,Malta,2020-02-17,0,0.0,0.0,0,441539
1271,Malta,2020-02-18,0,0.0003855808412549914,0.0003911954842643,0,441539
1272,Malta,2020-02-19,0,0.0006138512150871328,0.0006225501142908001,0,441539
1273,Malta,2020-02-20,0,0.00044372868564625744,0.0004502619229844,0,441539
1274,Malta,2020-02-21,0,0.0008270020571312771,0.000832454392236,0,441539
1275,Malta,2020-02-22,0,0.0002710106437455132,0.0002740961556384,0,441539
1276,Malta,2020-02-23,0,0.005078647661517317,0.0051080418367165994,0,441539
1277,Malta,2020-02-24,0,0.0008219269629845824,0.0008301016167789001,0,441539
1278,Malta,2020-02-25,0,0.00799280730731837,0.0080309274463279,0,441539
1279,Malta,2020-02-26,0,0.0010693850669854462,0.0010859751309285,0,441539
1280,Malta,2020-02-27,0,0.014442809214792792,0.0145318593614215,0,441539
1281,Malta,2020-02-28,0,0.000347218074675144,0.00035065275343300003,0,441539
1282,Malta,2020-02-29,0,0.002080924059098036,0.0021049421229320997,3,441539
1283,Malta,2020-03-01,0,0.036887967841965026,0.037191387218004406,3,441539
1284,Malta,2020-03-02,0,0.04997154873846546,0.0503268193538912,3,441539
1285,Malta,2020-03-03,0,0.04864427806909085,0.0489888407837926,5,441539
1286,Malta,2020-03-04,0,0.0727624161867246,0.0733083878946561,6,441539
1287,Malta,2020-03-05,0,0.0784000643386092,0.07891252758936401,6,441539
1288,Malta,2020-03-06,0,0.15515431197480706,0.1562699859269099,12,441539
1289,Malta,2020-03-07,3,0.15911583796134696,0.1603723948577347,18,441539
1290,Malta,2020-03-08,3,0.18615370614141022,0.187500607102439,21,441539
1291,Malta,2020-03-09,3,0.22825778707597463,0.2299196948344469,30,441539
1292,Malta,2020-03-10,5,0.09266130747252421,0.0936174830881124,38,441539
1293,Malta,2020-03-11,6,0.13418596549606532,0.1357661645532147,38,441539
1294,Malta,2020-03-12,6,0.0567499428214741,0.0567150368052347,53,441539
1295,Malta,2020-03-13,12,0.13448197894815955,0.1362006828615756,64,441539
1296,Malta,2020-03-14,18,0.20021904886706682,0.20256749753596082,73,441539
1297,Malta,2020-03-15,21,0.14249002584198803,0.1440544440043966,90,441539
1298,Malta,2020-03-16,30,0.2892423762930019,0.2924325411404413,107,441539
1299,Malta,2020-03-17,38,0.28082178815887693,0.2844590566695071,110,441539
1300,Malta,2020-03-18,38,0.47736328777192133,0.4832669285441047,129,441539
1301,Malta,2020-03-19,53,0.49409174348106355,0.5004721550337778,134,441539
1302,Malta,2020-03-20,64,0.6300244611434712,0.6376001860646209,139,441539
1303,Malta,2020-03-21,73,0.013260148586739616,0.0134573978462249,149,441539
1304,Malta,2020-03-22,90,0.015297210600288096,0.0155476932430709,151,441539
